code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,scanned_at
301218,华是科技,I 信息技术,创业板,True,2026-06-16,44.74,36.43,31.17,28.84,45.86,19.28,132.05,-2.44,23.9,100.54,416775625.0,9346912.0,107.56,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': False, 'cup_high': 25.13, 'cup_low': 22.7, 'cup_depth_pct': 9.67, 'cup_days': 111, 'right_rim_price': 43.68, 'handle_valid': False, 'handle_high': 44.74, 'handle_low': 38.12, 'handle_depth_pct': 14.8, 'handle_days': 8, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[60.27, 17.72, -71.54]","[-67.31, -292.1]","[-5.98, -4.17, -10.13]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
002158,汉钟精机,C 制造业,深圳主板,True,2026-06-16,30.53,28.03,25.45,25.37,36.11,16.41,86.05,-15.45,-2.65,30.53,584669042.0,19390502.0,107.55,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': True, 'cup_high': 27.53, 'cup_low': 21.46, 'cup_depth_pct': 22.05, 'cup_days': 57, 'right_rim_price': 35.2, 'handle_valid': False, 'handle_high': 32.99, 'handle_low': 27.03, 'handle_depth_pct': 18.07, 'handle_days': 17, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,13,0,中报,2026-08-31,"[-20.7, -20.35, 13.56]","[-45.64, -45.66, 2.68]","[17.35, 16.05, 17.67]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
301312,智立方,C 制造业,创业板,True,2026-06-16,106.92,87.23,58.99,53.68,109.68,21.96,386.89,-2.52,27.53,208.93,1194728968.0,11807334.0,107.48,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 26.12, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': True, 'vcp_ranges': [17.17, 26.12], 'vcp_vols': [6783198.31, 6510839.0], 'vcp_resistance': 106.19}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[21.69, 9.36, 19.97]","[53.22, 25.03, -35.76]","[13.6, 12.23, 8.03]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩,2026-06-16 23:39:39
300938,信测标准,M 科研服务,创业板,True,2026-06-16,41.74,37.84,28.89,26.18,48.85,13.23,215.5,-14.55,1.51,70.51,746725431.0,17955601.0,107.45,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '柄部周期异常(27天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 19.38, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [14.45, 5.53, 19.38], 'vcp_vols': [9802607.24, 9503331.1, 15552236.68], 'vcp_resistance': 45.14}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,12,0,中报,2026-08-31,"[8.31, 10.86, 17.54]","[6.25, 12.25, 25.18]","[26.38, 25.32, 23.91]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
002806,华锋股份,C 制造业,深圳主板,True,2026-06-16,20.7,15.8,14.38,13.85,21.25,11.14,85.82,-2.59,33.12,73.8,957024186.0,47398336.0,107.41,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 6.26, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [27.49, 6.26], 'vcp_vols': [9698582.07, 9572522.54], 'vcp_resistance': 14.69}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[18.75, 15.22, -12.44]","[-574.75, -354.14, -138.47]","[-1.31, -2.72, -6.65]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
300475,香农芯创,F 批发零售,创业板,True,2026-06-16,204.41,173.69,158.62,137.93,209.86,28.7,612.23,-2.6,8.22,43.96,6456376681.0,31615321.0,107.4,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_valid': True, 'cup_high': 179.26, 'cup_low': 121.98, 'cup_depth_pct': 31.95, 'cup_days': 81, 'right_rim_price': 204.56, 'handle_valid': False, 'handle_high': 204.41, 'handle_low': 159.13, 'handle_depth_pct': 22.15, 'handle_days': 16, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 22.21, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [25.82, 28.24, 22.21], 'vcp_vols': [32670661.16, 27964164.62, 36231325.0], 'vcp_resistance': 204.56}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[59.9, 45.24, 200.6]","[-1.67, 169.5, 9661.56]","[1.31, 1.97, 5.65]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
002254,泰和新材,C 制造业,深圳主板,True,2026-06-16,16.89,13.13,11.84,11.43,18.92,9.19,83.79,-10.73,17.95,82.4,1681443439.0,98641577.0,107.27,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 15.57, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [12.97, 14.25, 27.41, 15.57], 'vcp_vols': [28717293.0, 25963247.83, 28799594.35, 49420219.12], 'vcp_resistance': 15.93}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[-6.5, -8.5, -0.61]","[-86.02, -81.12, 142.09]","[0.49, 0.15, 2.06]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
000823,超声电子,C 制造业,深圳主板,True,2026-06-16,20.1,16.19,14.66,14.35,20.67,10.09,99.21,-2.76,26.02,45.86,2205372040.0,110624844.0,107.24,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': True, 'cup_high': 16.42, 'cup_low': 12.51, 'cup_depth_pct': 23.81, 'cup_days': 69, 'right_rim_price': 18.6, 'handle_valid': False, 'handle_high': 20.1, 'handle_low': 17.87, 'handle_depth_pct': 11.09, 'handle_days': 5, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[10.91, 9.98, 6.85]","[27.38, 6.57, -27.19]","[4.86, 4.35, 2.63]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
301196,唯科科技,C 制造业,创业板,True,2026-06-16,201.09,132.92,98.23,97.88,206.96,56.36,256.8,-2.84,31.43,148.23,1970181499.0,9760845.0,107.16,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 29.88, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': True, 'vcp_ranges': [12.43, 13.51, 1.23, 29.88], 'vcp_vols': [3736725.65, 4779492.62, 6050950.54, 5755366.07], 'vcp_resistance': 169.0}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[25.45, 21.16, 13.1]","[26.88, 17.66, -9.46]","[13.87, 12.08, 11.98]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩,2026-06-16 23:39:39
688433,华曙高科,Unknown,科创板,True,2026-06-16,109.79,88.67,78.76,71.54,113.0,31.78,245.47,-2.84,16.65,106.76,934793457.0,9013237.0,107.16,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[15.43, 45.43, 2.84]","[-66.76, 2.68, -365.45]","[3.66, 9.64, -2.89]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
000922,佳电股份,C 制造业,深圳主板,True,2026-06-16,14.5,12.49,11.88,11.45,14.63,8.55,69.59,-0.89,8.7,33.27,917649857.0,63919685.0,107.11,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[2.01, 0.42, 5.56]","[-1.01, -0.86, 35.14]","[6.79, 6.7, 9.13]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
300223,北京君正,C 制造业,创业板,True,2026-06-16,162.02,134.0,118.41,109.22,175.98,62.34,159.9,-7.93,17.81,65.09,5406678577.0,33040557.0,107.07,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 20.15, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [19.74, 20.15], 'vcp_vols': [26757554.47, 25754630.8], 'vcp_resistance': 130.49}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[7.35, 12.54, 47.12]","[-19.75, 3.06, 334.81]","[7.07, 7.92, 20.54]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
688120,华海清科,Unknown,科创板,True,2026-06-16,201.18,162.48,132.32,123.31,223.39,70.7,184.55,-9.94,1.54,80.69,2973237864.0,14965704.0,107.06,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '左杯沿到杯底距离过短，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,7,0,中报,2026-08-31,"[30.28, 36.46, 31.66]","[9.81, 5.86, 5.95]","[24.78, 23.31, 20.58]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
301528,多浦乐,C 制造业,创业板,True,2026-06-16,92.15,72.7,67.82,66.01,94.96,48.4,90.39,-2.96,30.56,47.39,251587667.0,2751405.0,107.04,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': True, 'cup_high': 73.07, 'cup_low': 55.1, 'cup_depth_pct': 24.59, 'cup_days': 94, 'right_rim_price': 91.75, 'handle_valid': False, 'handle_high': 93.33, 'handle_low': 86.7, 'handle_depth_pct': 7.1, 'handle_days': 7, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[37.46, 39.24, -26.25]","[31.74, 30.05, -107.03]","[27.81, 29.31, -1.59]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
000697,炼石航空,C 制造业,深圳主板,True,2026-06-16,11.79,11.0,9.6,9.24,13.28,6.54,80.28,-11.22,0.08,27.74,356253971.0,30656700.0,106.78,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': False, 'cup_high': 9.13, 'cup_low': 8.49, 'cup_depth_pct': 7.01, 'cup_days': 101, 'right_rim_price': 13.06, 'handle_valid': False, 'handle_high': 12.74, 'handle_low': 10.3, 'handle_depth_pct': 19.15, 'handle_days': 16, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[5.76, 7.08, 33.93]",,"[-12.97, -27.66, 0.13]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
002805,丰元股份,C 制造业,深圳主板,True,2026-06-16,24.2,20.84,18.58,17.42,27.3,11.59,108.8,-11.36,1.85,44.31,704721479.0,30215493.0,106.64,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '柄部周期异常(24天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 27.66, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [16.79, 12.3, 27.66], 'vcp_vols': [19165961.88, 22192381.89, 18420351.84], 'vcp_resistance': 27.3}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[19.7, 56.18, 276.52]",,"[-35.39, -23.13, 5.35]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
002636,金安国纪,C 制造业,深圳主板,True,2026-06-16,101.49,49.41,30.69,26.35,102.9,8.33,1118.37,-1.37,130.82,536.7,5959603317.0,60133470.0,106.63,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[10.28, 10.67, 31.36]","[78.95, 920.53, 737.32]","[5.49, 6.83, 16.0]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
