code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason
301115,联检科技,M 科研服务,创业板,True,2026-06-12,30.45,25.06,20.31,19.3,35.06,14.14,115.35,-13.15,21.31,93.7,143071012.0,4630659.0,86.85,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 26.48, 'handle_low': 24.64, 'handle_depth_pct': 27.49, 'cup_depth_pct': 42.98, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 42.93, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(6.93), np.float64(16.02)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,0,0,中报,2026-08-31,"[6.23, 4.3, -9.95]","[71.08, 86.05, -1197.86]","[5.02, 3.8, -13.11]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002039,黔源电力,D 水电煤气,深圳主板,True,2026-06-12,21.09,20.4,18.81,18.21,23.29,15.08,39.85,-9.45,6.09,16.52,277653586.0,13178279.0,86.84,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 21.6, 'handle_low': 19.57, 'handle_depth_pct': 15.57, 'cup_depth_pct': 22.64, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 19.93, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(13.51), np.float64(14.45), np.float64(5.87)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,3,0,中报,2026-08-31,"[47.99, 69.98, 16.72]","[99.88, 178.64, 64.11]","[41.06, 33.95, 34.49]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
601918,新集能源,Unknown,上海主板,True,2026-06-12,9.95,8.76,7.74,7.43,12.16,6.15,61.79,-18.17,12.56,45.26,844778819.0,85923823.0,86.83,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 9.0, 'handle_low': 8.63, 'handle_depth_pct': 23.49, 'cup_depth_pct': 27.44, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,5,0,中报,2026-08-31,"[-1.95, -3.51, 23.96]","[-21.06, -14.42, 5.1]","[17.78, 18.7, 16.5]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
300502,新易盛,C 制造业,创业板,True,2026-06-12,506.46,428.41,329.05,306.3,583.8,60.29,740.04,-13.25,16.38,64.24,33734137300.0,65444346.0,86.75,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 448.7, 'handle_low': 403.76, 'handle_depth_pct': 27.97, 'cup_depth_pct': 42.79, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 46.06, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(18.03), np.float64(16.1)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': False}",False,0,0,中报,2026-08-31,"[221.7, 187.29, 105.76]","[284.38, 236.64, 76.42]","[38.33, 38.46, 33.27]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
603936,博敏电子,Unknown,上海主板,True,2026-06-12,23.41,18.55,14.39,13.84,26.99,7.81,199.74,-13.26,10.9,105.89,2092185596.0,85964277.0,86.74,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 22.24, 'handle_low': 20.19, 'handle_depth_pct': 23.06, 'cup_depth_pct': 49.96, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 37.35, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(12.22), np.float64(20.32)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[10.87, 10.59, -0.6]","[-31.41, -20.91, -137.48]","[1.55, 0.11, -1.25]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
301372,科净源,N 公共环保,创业板,True,2026-06-12,34.75,34.07,29.56,28.83,41.5,21.3,63.15,-16.27,-8.21,32.43,38454883.0,1105800.0,86.73,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 39.49, 'handle_low': 33.75, 'handle_depth_pct': 16.38, 'cup_depth_pct': 38.54, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[39.72, 44.43, 8.06]","[-788.83, -48.88]","[6.56, -13.85, 8.16]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
301307,美利信,C 制造业,创业板,True,2026-06-12,58.71,51.43,41.81,39.23,70.44,22.15,165.06,-16.65,-0.47,53.69,469808525.0,7898106.0,86.35,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 59.6, 'handle_low': 55.58, 'handle_depth_pct': 14.91, 'cup_depth_pct': 44.45, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 29.27, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(11.68), np.float64(13.45), np.float64(14.91)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,3,0,中报,2026-08-31,"[8.93, 6.13, 16.18]","[-220.41, -1028.68]","[-7.62, -14.6, -5.24]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
603285,键邦股份,Unknown,上海主板,True,2026-06-12,45.1,42.48,33.66,31.82,55.47,21.82,106.69,-18.69,-9.8,84.23,235560012.0,5100402.0,86.31,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 52.34, 'handle_low': 38.52, 'handle_depth_pct': 27.84, 'cup_depth_pct': 54.36, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,5,0,中报,2026-08-31,"[-9.45, -8.01, 4.35]","[-17.71, -13.84, -13.25]","[22.81, 21.95, 19.65]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002871,伟隆股份,C 制造业,深圳主板,True,2026-06-12,20.0,19.12,18.0,17.59,23.2,9.99,100.2,-13.79,-2.96,30.29,224569897.0,10869968.0,86.21,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 21.92, 'handle_low': 18.64, 'handle_depth_pct': 16.9, 'cup_depth_pct': 32.03, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 25.47, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(9.16), np.float64(28.24)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': False}",False,0,0,中报,2026-08-31,"[16.9, 15.8, 18.46]","[15.43, 2.18, -10.31]","[22.37, 19.98, 15.77]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
300433,蓝思科技,C 制造业,创业板,True,2026-06-12,41.14,33.38,32.38,31.76,47.79,19.47,111.3,-13.92,20.26,42.35,10273850661.0,231256368.0,86.08,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 42.66, 'handle_low': 36.31, 'handle_depth_pct': 20.39, 'cup_depth_pct': 39.94, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,0,0,中报,2026-08-31,"[16.08, 6.46, -17.13]","[15.93, 9.9, -131.88]","[5.2, 5.43, -1.02]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
301238,瑞泰新材,C 制造业,创业板,True,2026-06-12,21.95,21.62,21.24,21.02,27.91,16.49,33.11,-21.35,4.72,6.04,468552775.0,21290828.0,86.04,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 22.69, 'handle_low': 20.52, 'handle_depth_pct': 19.31, 'cup_depth_pct': 17.72, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 4, 'vcp_vol_declining': False, 'vcp_tight_range': 38.86, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(10.9), np.float64(9.49), np.float64(10.28), np.float64(9.56)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,15,0,中报,2026-08-31,"[-7.73, -2.42, 45.49]","[-21.32, 108.74, 320.4]","[9.1, 11.39, 19.13]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
